
"(PDH-CSV 4.0)","\\NIKKI\Processor(_Total)\% Processor Time"
"05/04/2015 16:10:48.723","15.764278"
"05/04/2015 16:10:49.723","22.783927"
"05/04/2015 16:10:50.723","7.964674"
"05/04/2015 16:10:51.724","20.523520"
"05/04/2015 16:10:52.724","29.023600"
"05/04/2015 16:10:53.724","11.864481"
"05/04/2015 16:10:54.724","7.184709"
"05/04/2015 16:10:55.724","14.984323"
"05/04/2015 16:10:56.724","11.864471"
"05/04/2015 16:10:57.724","10.304561"
"05/04/2015 16:10:58.724","11.084516"
"05/04/2015 16:10:59.724","11.864471"
"05/04/2015 16:11:00.724","11.084516"
"05/04/2015 16:11:01.724","10.304561"
"05/04/2015 16:11:02.724","10.304551"
"05/04/2015 16:11:03.724","7.964674"
"05/04/2015 16:11:04.725","5.624798"
"05/04/2015 16:11:05.725","13.424392"
"05/04/2015 16:11:06.725","9.524595"
"05/04/2015 16:11:07.725","18.104164"
"05/04/2015 16:11:08.725","40.723011"
"05/04/2015 16:11:09.725","31.363486"
"05/04/2015 16:11:10.725","25.903758"
"05/04/2015 16:11:11.725","7.964674"
"05/04/2015 16:11:12.729","50.281408"
"05/04/2015 16:11:13.732","17.571487"
"05/04/2015 16:11:14.732","22.783927"
"05/04/2015 16:11:15.732","29.803565"
"05/04/2015 16:11:16.746","83.846969"
"05/04/2015 16:11:17.747","84.416375"
"05/04/2015 16:11:18.749","7.369987"
"05/04/2015 16:11:19.749","18.884120"
"05/04/2015 16:11:20.752","22.237244"
"05/04/2015 16:11:21.754","24.494847"
"05/04/2015 16:11:22.755","9.524595"
"05/04/2015 16:11:23.755","12.644437"
"05/04/2015 16:11:24.755","43.062897"
"05/04/2015 16:11:25.755","29.023600"
"05/04/2015 16:11:26.755","36.043248"
"05/04/2015 16:11:27.756","40.782231"
"05/04/2015 16:11:28.756","36.823214"
"05/04/2015 16:11:29.756","13.424392"
"05/04/2015 16:11:30.756","4.844833"
"05/04/2015 16:11:31.756","4.844833"
"05/04/2015 16:11:32.756","11.084516"
"05/04/2015 16:11:33.756","5.624798"
"05/04/2015 16:11:34.756","7.184709"
"05/04/2015 16:11:35.756","7.964674"
"05/04/2015 16:11:36.756","7.964674"
"05/04/2015 16:11:37.756","13.424402"
"05/04/2015 16:11:38.756","19.664075"
"05/04/2015 16:11:39.757","7.184719"
"05/04/2015 16:11:40.757","10.304551"
"05/04/2015 16:11:41.757","10.304561"
"05/04/2015 16:11:42.757","7.184709"
"05/04/2015 16:11:43.757","7.964674"
"05/04/2015 16:11:44.757","15.764278"
"05/04/2015 16:11:45.757","7.184719"
"05/04/2015 16:11:46.757","11.084516"
"05/04/2015 16:11:47.757","11.864471"
"05/04/2015 16:11:48.757","7.964674"
"05/04/2015 16:11:49.757","8.744640"
"05/04/2015 16:11:50.757","4.844833"
"05/04/2015 16:11:51.757","14.204358"
"05/04/2015 16:11:52.757","8.744630"
"05/04/2015 16:11:53.757","7.964674"
"05/04/2015 16:11:54.757","7.184719"
"05/04/2015 16:11:55.757","10.304551"
"05/04/2015 16:11:56.758","6.404754"
"05/04/2015 16:11:57.758","4.064877"
"05/04/2015 16:11:58.758","11.084516"
"05/04/2015 16:11:59.758","7.964674"
"05/04/2015 16:12:00.758","7.184709"
"05/04/2015 16:12:01.758","7.184719"
"05/04/2015 16:12:02.758","14.204358"
"05/04/2015 16:12:03.758","4.064867"
"05/04/2015 16:12:04.758","13.424402"
"05/04/2015 16:12:05.758","10.304551"
"05/04/2015 16:12:06.758","4.844833"
"05/04/2015 16:12:07.758","14.984323"
"05/04/2015 16:12:08.758","16.544234"
"05/04/2015 16:12:09.758","4.064877"
"05/04/2015 16:12:10.758","11.864471"
"05/04/2015 16:12:11.758","5.624798"
"05/04/2015 16:12:12.758","12.644437"
"05/04/2015 16:12:13.758","5.624788"
"05/04/2015 16:12:14.759","12.644437"
"05/04/2015 16:12:15.759","9.524595"
"05/04/2015 16:12:16.759","6.404754"
"05/04/2015 16:12:17.759","7.184719"
"05/04/2015 16:12:18.759","17.324199"
"05/04/2015 16:12:19.759","7.964674"
"05/04/2015 16:12:20.759","7.184709"
"05/04/2015 16:12:21.759","7.964674"
"05/04/2015 16:12:22.759","13.424402"
"05/04/2015 16:12:23.759","9.524595"
"05/04/2015 16:12:24.759","7.184709"
"05/04/2015 16:12:25.759","7.184719"
"05/04/2015 16:12:26.759","8.744630"
"05/04/2015 16:12:27.759","7.184719"
"05/04/2015 16:12:28.759","7.184709"
"05/04/2015 16:12:29.759","21.224006"
"05/04/2015 16:12:30.759","15.764278"
"05/04/2015 16:12:31.760","50.862491"
"05/04/2015 16:12:32.760","54.762298"
"05/04/2015 16:12:33.760","55.542263"
"05/04/2015 16:12:34.760","53.982332"
"05/04/2015 16:12:35.760","54.762298"
"05/04/2015 16:12:36.760","56.322218"
"05/04/2015 16:12:37.760","54.762298"
"05/04/2015 16:12:38.760","56.322218"
"05/04/2015 16:12:39.760","54.762298"
"05/04/2015 16:12:40.760","54.762298"
"05/04/2015 16:12:41.760","54.762298"
"05/04/2015 16:12:42.760","59.442060"
"05/04/2015 16:12:43.760","49.302580"
"05/04/2015 16:12:44.760","45.402773"
"05/04/2015 16:12:45.760","26.683724"
"05/04/2015 16:12:46.780","35.003293"
"05/04/2015 16:12:47.780","18.104164"
"05/04/2015 16:12:48.780","18.104154"
"05/04/2015 16:12:49.781","8.744640"
"05/04/2015 16:12:50.782","24.419421"
"05/04/2015 16:12:51.782","7.964674"
"05/04/2015 16:12:52.782","17.324199"
"05/04/2015 16:12:53.782","7.964674"
"05/04/2015 16:12:54.782","5.624798"
"05/04/2015 16:12:55.783","9.614984"
"05/04/2015 16:12:56.783","7.964674"
"05/04/2015 16:12:57.783","6.404754"
"05/04/2015 16:12:58.783","7.184709"
"05/04/2015 16:12:59.783","19.664085"
"05/04/2015 16:13:00.783","19.664075"
"05/04/2015 16:13:01.783","5.624798"
"05/04/2015 16:13:02.783","7.964674"
"05/04/2015 16:13:03.787","6.777640"
"05/04/2015 16:13:04.787","8.744630"
"05/04/2015 16:13:05.787","11.084516"
"05/04/2015 16:13:06.788","3.284912"
"05/04/2015 16:13:07.788","8.744640"
"05/04/2015 16:13:08.788","7.964674"
"05/04/2015 16:13:09.788","4.844833"
"05/04/2015 16:13:10.789","6.498250"
"05/04/2015 16:13:11.789","24.343838"
"05/04/2015 16:13:12.789","4.844833"
"05/04/2015 16:13:13.789","11.864481"
"05/04/2015 16:13:14.789","14.204358"
"05/04/2015 16:13:15.789","10.304551"
"05/04/2015 16:13:16.789","8.744640"
"05/04/2015 16:13:17.789","10.304551"
"05/04/2015 16:13:18.789","9.524595"
"05/04/2015 16:13:19.789","6.404754"
"05/04/2015 16:13:20.789","7.184719"
"05/04/2015 16:13:21.789","20.444041"
"05/04/2015 16:13:22.789","17.324199"
"05/04/2015 16:13:23.789","11.084516"
"05/04/2015 16:13:24.790","9.524595"
"05/04/2015 16:13:25.790","7.964674"
"05/04/2015 16:13:26.790","7.964674"
"05/04/2015 16:13:27.790","6.404754"
"05/04/2015 16:13:28.790","14.204358"
"05/04/2015 16:13:29.790","7.964674"
"05/04/2015 16:13:30.790","7.184709"
