
"(PDH-CSV 4.0)","\\NIKKI\Processor(_Total)\% Processor Time"
"05/04/2015 13:49:42.843","25.123803"
"05/04/2015 13:49:43.843","12.644437"
"05/04/2015 13:49:44.843","18.104154"
"05/04/2015 13:49:45.844","12.644437"
"05/04/2015 13:49:46.844","24.343848"
"05/04/2015 13:49:47.844","18.104154"
"05/04/2015 13:49:48.844","21.224006"
"05/04/2015 13:49:49.844","25.903758"
"05/04/2015 13:49:50.844","21.224006"
"05/04/2015 13:49:51.844","14.984313"
"05/04/2015 13:49:52.844","24.343848"
"05/04/2015 13:49:53.844","17.324199"
"05/04/2015 13:49:54.853","22.699663"
"05/04/2015 13:49:55.854","18.185972"
"05/04/2015 13:49:56.855","11.173338"
"05/04/2015 13:49:57.856","15.069257"
"05/04/2015 13:49:58.856","12.644437"
"05/04/2015 13:49:59.856","14.984313"
"05/04/2015 13:50:00.856","10.304561"
"05/04/2015 13:50:01.856","27.463679"
"05/04/2015 13:50:02.856","27.463689"
"05/04/2015 13:50:03.857","35.263283"
"05/04/2015 13:50:04.870","33.014263"
"05/04/2015 13:50:05.870","17.324199"
"05/04/2015 13:50:06.870","14.204358"
"05/04/2015 13:50:07.870","20.444041"
"05/04/2015 13:50:08.870","17.324199"
"05/04/2015 13:50:09.870","17.324199"
"05/04/2015 13:50:10.870","17.324199"
"05/04/2015 13:50:11.870","20.444041"
"05/04/2015 13:50:12.870","12.644437"
"05/04/2015 13:50:13.870","15.764278"
"05/04/2015 13:50:14.870","29.023600"
"05/04/2015 13:50:15.870","13.424402"
"05/04/2015 13:50:16.870","11.084516"
"05/04/2015 13:50:17.870","29.803565"
"05/04/2015 13:50:18.870","29.803565"
"05/04/2015 13:50:19.870","15.764278"
"05/04/2015 13:50:20.871","22.003961"
"05/04/2015 13:50:21.871","15.764278"
"05/04/2015 13:50:22.871","16.544234"
"05/04/2015 13:50:23.871","12.644437"
"05/04/2015 13:50:24.872","13.510895"
"05/04/2015 13:50:25.872","24.343838"
"05/04/2015 13:50:26.872","11.084516"
"05/04/2015 13:50:27.872","26.683724"
"05/04/2015 13:50:28.872","15.764278"
"05/04/2015 13:50:29.872","22.783927"
"05/04/2015 13:50:30.872","18.104154"
"05/04/2015 13:50:31.872","14.984323"
"05/04/2015 13:50:32.872","15.764278"
"05/04/2015 13:50:33.872","12.644437"
"05/04/2015 13:50:34.872","15.764278"
"05/04/2015 13:50:35.872","12.644437"
"05/04/2015 13:50:36.872","12.644437"
"05/04/2015 13:50:37.872","14.204358"
"05/04/2015 13:50:38.873","14.204358"
"05/04/2015 13:50:39.874","33.769595"
"05/04/2015 13:50:40.874","14.984323"
"05/04/2015 13:50:41.874","28.243644"
"05/04/2015 13:50:42.874","24.343838"
"05/04/2015 13:50:43.874","13.424402"
"05/04/2015 13:50:44.898","22.308628"
"05/04/2015 13:50:45.898","18.884120"
"05/04/2015 13:50:46.898","22.783917"
"05/04/2015 13:50:47.898","14.984323"
"05/04/2015 13:50:48.898","13.424392"
"05/04/2015 13:50:49.898","17.324199"
"05/04/2015 13:50:50.898","13.424402"
"05/04/2015 13:50:51.898","19.664075"
"05/04/2015 13:50:52.898","13.424402"
"05/04/2015 13:50:53.898","20.444041"
"05/04/2015 13:50:54.900","29.165268"
"05/04/2015 13:50:55.901","14.984323"
"05/04/2015 13:50:56.901","14.984313"
"05/04/2015 13:50:57.901","16.544244"
"05/04/2015 13:50:58.901","18.185972"
"05/04/2015 13:50:59.902","11.864481"
"05/04/2015 13:51:00.903","10.394160"
"05/04/2015 13:51:01.903","28.243644"
"05/04/2015 13:51:02.903","21.224006"
"05/04/2015 13:51:03.903","13.424392"
"05/04/2015 13:51:04.903","15.764278"
"05/04/2015 13:51:05.903","21.224006"
"05/04/2015 13:51:06.903","13.424392"
"05/04/2015 13:51:07.903","22.783927"
"05/04/2015 13:51:08.903","11.864471"
"05/04/2015 13:51:09.903","14.204358"
"05/04/2015 13:51:10.903","13.424402"
"05/04/2015 13:51:11.903","13.424392"
"05/04/2015 13:51:12.903","12.731700"
"05/04/2015 13:51:13.905","12.644437"
"05/04/2015 13:51:14.905","24.343848"
"05/04/2015 13:51:15.905","20.444041"
"05/04/2015 13:51:16.905","14.204358"
"05/04/2015 13:51:17.905","14.204358"
"05/04/2015 13:51:18.905","19.664075"
"05/04/2015 13:51:19.905","48.522615"
"05/04/2015 13:51:20.905","11.864481"
"05/04/2015 13:51:21.905","23.563882"
"05/04/2015 13:51:22.905","25.123803"
"05/04/2015 13:51:23.905","11.084516"
"05/04/2015 13:51:24.905","13.424392"
"05/04/2015 13:51:25.905","17.324199"
"05/04/2015 13:51:26.905","11.864481"
"05/04/2015 13:51:27.905","18.884120"
"05/04/2015 13:51:28.905","12.644437"
"05/04/2015 13:51:29.905","19.664075"
"05/04/2015 13:51:30.906","19.664085"
"05/04/2015 13:51:31.908","26.830063"
"05/04/2015 13:51:32.908","25.123803"
"05/04/2015 13:51:33.908","14.984313"
"05/04/2015 13:51:34.908","15.764278"
"05/04/2015 13:51:35.908","14.204358"
"05/04/2015 13:51:36.908","11.084516"
"05/04/2015 13:51:37.908","11.864481"
"05/04/2015 13:51:38.908","17.324199"
"05/04/2015 13:51:39.908","13.424392"
"05/04/2015 13:51:40.908","14.984323"
"05/04/2015 13:51:41.908","15.305392"
"05/04/2015 13:51:42.922","25.977776"
"05/04/2015 13:51:43.922","31.363486"
"05/04/2015 13:51:44.923","18.965158"
"05/04/2015 13:51:45.923","14.984323"
"05/04/2015 13:51:46.923","22.003961"
"05/04/2015 13:51:47.923","14.984313"
Exiting, please wait...                         
The command completed successfully.
